sent_ind,cve_sent_ind,token,pos,tag,dep,label
CVE-2010-2100,1,obtain,VERB,VB,ccomp,O
CVE-2010-2100,1,sensitive,ADJ,JJ,amod,O
CVE-2010-2100,1,information,NOUN,NN,dobj,O
CVE-2010-2100,1,(,PUNCT,-LRB-,punct,O
CVE-2010-2100,1,memory,NOUN,NN,compound,O
CVE-2010-2100,1,contents,NOUN,NNS,appos,O
CVE-2010-2100,1,),PUNCT,-RRB-,punct,O
CVE-2010-2100,1,by,ADP,IN,prep,O
CVE-2010-2100,1,causing,VERB,VBG,pcomp,O
CVE-2010-2100,1,a,DET,DT,det,O
CVE-2010-2100,1,userspace,NOUN,NN,compound,O
CVE-2010-2100,1,interruption,NOUN,NN,dobj,O
CVE-2010-2100,1,of,ADP,IN,prep,O
CVE-2010-2100,1,an,DET,DT,det,O
CVE-2010-2100,1,internal,ADJ,JJ,amod,O
CVE-2010-2100,1,function,NOUN,NN,pobj,O
CVE-2010-2100,1,",",PUNCT,",",punct,O
CVE-2010-2100,1,related,VERB,VBN,conj,O
CVE-2010-2100,1,to,ADP,IN,prep,O
CVE-2010-2100,1,the,DET,DT,det,O
CVE-2010-2100,1,call,NOUN,NN,compound,O
CVE-2010-2100,1,time,NOUN,NN,pobj,O
CVE-2010-2100,1,pass,NOUN,NN,acl,O
CVE-2010-2100,1,by,ADP,IN,agent,O
CVE-2010-2100,1,reference,NOUN,NN,compound,O
CVE-2010-2100,1,feature,NOUN,NN,pobj,O
CVE-2010-2100,1,.,PUNCT,.,punct,O
CVE-2006-2313,0,PostgreSQL,PROPN,NNP,compound,pn
CVE-2006-2313,0,8.1.x,NUM,CD,ROOT,vr
CVE-2006-2313,0,before,ADP,IN,prep,<
CVE-2006-2313,0,8.1.4,NUM,CD,pobj,vre
CVE-2006-2313,0,",",PUNCT,",",punct,sp
CVE-2006-2313,0,8.0.x,NUM,CD,appos,vr
CVE-2006-2313,0,before,ADP,IN,prep,<
CVE-2006-2313,0,8.0.8,NUM,CD,pobj,vre
CVE-2006-2313,0,",",PUNCT,",",punct,sp
CVE-2006-2313,0,7.4.x,NUM,CD,appos,vr
CVE-2006-2313,0,before,ADP,IN,prep,<
CVE-2006-2313,0,7.4.13,NUM,CD,pobj,vre
CVE-2006-2313,0,",",PUNCT,",",punct,sp
CVE-2006-2313,0,7.3.x,NUM,CD,appos,vr
CVE-2006-2313,0,before,ADP,IN,prep,<
CVE-2006-2313,0,7.3.15,NUM,CD,pobj,vre
CVE-2006-2313,0,",",PUNCT,",",punct,sp
CVE-2006-2313,0,and,CCONJ,CC,cc,=
CVE-2006-2313,0,earlier,ADJ,JJR,amod,<
CVE-2006-2313,0,versions,NOUN,NNS,nsubj,O
CVE-2006-2313,0,allows,VERB,VBZ,conj,O
CVE-2006-2313,0,context,NOUN,NN,npadvmod,O
CVE-2006-2313,0,-,PUNCT,HYPH,punct,O
CVE-2006-2313,0,dependent,ADJ,JJ,amod,O
CVE-2006-2313,0,attackers,NOUN,NNS,nsubj,O
CVE-2006-2313,0,to,PART,TO,aux,O
CVE-2006-2313,0,bypass,VERB,VB,ccomp,O
CVE-2006-2313,0,SQL,NOUN,NN,compound,O
CVE-2006-2313,0,injection,NOUN,NN,compound,O
CVE-2006-2313,0,protection,NOUN,NN,compound,O
CVE-2006-2313,0,methods,NOUN,NNS,dobj,O
CVE-2006-2313,0,in,ADP,IN,prep,O
CVE-2006-2313,0,applications,NOUN,NNS,pobj,O
CVE-2006-2313,0,via,ADP,IN,prep,O
CVE-2006-2313,0,invalid,ADJ,JJ,amod,O
CVE-2006-2313,0,encodings,NOUN,NNS,pobj,O
CVE-2006-2313,0,of,ADP,IN,prep,O
CVE-2006-2313,0,multibyte,NOUN,NN,amod,O
CVE-2006-2313,0,characters,NOUN,NNS,pobj,O
CVE-2006-2313,0,",",PUNCT,",",punct,O
CVE-2006-2313,0,aka,ADV,RB,advmod,O
CVE-2006-2313,0,one,NUM,CD,nummod,O
CVE-2006-2313,0,variant,NOUN,NN,appos,O
CVE-2006-2313,0,of,ADP,IN,prep,O
CVE-2006-2313,0,"""",PUNCT,``,punct,O
CVE-2006-2313,0,Encoding,PROPN,NNP,amod,O
CVE-2006-2313,0,-,PUNCT,HYPH,punct,O
CVE-2006-2313,0,Based,VERB,VBN,amod,O
CVE-2006-2313,0,SQL,PROPN,NNP,compound,O
CVE-2006-2313,0,Injection,NOUN,NN,pobj,O
CVE-2006-2313,0,.,PUNCT,.,punct,O
CVE-2006-2313,1,"""",PUNCT,'',ROOT,O
CVE-2002-0673,0,The,DET,DT,det,O
CVE-2002-0673,0,enrollment,NOUN,NN,compound,O
CVE-2002-0673,0,process,NOUN,NN,nsubj,O
CVE-2002-0673,0,for,ADP,IN,prep,O
CVE-2002-0673,0,Pingtel,PROPN,NNP,compound,O
CVE-2002-0673,0,xpressa,NOUN,NN,nmod,pn
CVE-2002-0673,0,SIP,VERB,VB,npadvmod,O
CVE-2002-0673,0,-,PUNCT,HYPH,punct,O
CVE-2002-0673,0,based,VERB,VBN,amod,O
CVE-2002-0673,0,voice,NOUN,NN,nmod,O
CVE-2002-0673,0,-,PUNCT,HYPH,punct,O
CVE-2002-0673,0,over,ADP,IN,prep,O
CVE-2002-0673,0,-,PUNCT,HYPH,punct,O
CVE-2002-0673,0,IP,NOUN,NN,pobj,O
CVE-2002-0673,0,phone,NOUN,NN,pobj,O
CVE-2002-0673,0,1.2.5,NUM,CD,appos,vrs
CVE-2002-0673,0,through,ADP,IN,prep,<=
CVE-2002-0673,0,1.2.7.4,NUM,CD,pobj,vre
CVE-2002-0673,0,allows,VERB,VBZ,ROOT,O
CVE-2002-0673,0,attackers,NOUN,NNS,nsubj,O
CVE-2002-0673,0,with,ADP,IN,prep,O
CVE-2002-0673,0,physical,ADJ,JJ,amod,O
CVE-2002-0673,0,access,NOUN,NN,pobj,O
CVE-2002-0673,0,to,ADP,IN,prep,O
CVE-2002-0673,0,the,DET,DT,det,O
CVE-2002-0673,0,phone,NOUN,NN,pobj,O
CVE-2002-0673,0,to,PART,TO,aux,O
CVE-2002-0673,0,log,VERB,VB,ccomp,O
CVE-2002-0673,0,out,PART,RP,prt,O
CVE-2002-0673,0,the,DET,DT,det,O
CVE-2002-0673,0,current,ADJ,JJ,amod,O
CVE-2002-0673,0,user,NOUN,NN,dobj,O
CVE-2002-0673,0,and,CCONJ,CC,cc,O
CVE-2002-0673,0,re,NOUN,NN,subtok,O
CVE-2002-0673,0,-,VERB,VB,subtok,O
CVE-2002-0673,0,register,VERB,VB,conj,O
CVE-2002-0673,0,the,DET,DT,det,O
CVE-2002-0673,0,phone,NOUN,NN,dobj,O
CVE-2002-0673,0,using,VERB,VBG,advcl,O
CVE-2002-0673,1,MyPingtel,PROPN,NNP,compound,O
CVE-2002-0673,1,Sign,PROPN,NNP,compound,O
CVE-2002-0673,1,-,PUNCT,:,punct,O
CVE-2002-0673,1,In,NOUN,NN,ROOT,O
CVE-2002-0673,1,to,PART,TO,aux,O
CVE-2002-0673,1,gain,VERB,VB,advcl,O
CVE-2002-0673,1,remote,ADJ,JJ,amod,O
CVE-2002-0673,1,access,NOUN,NN,dobj,O
CVE-2002-0673,1,and,CCONJ,CC,cc,O
CVE-2002-0673,1,perform,VERB,VB,conj,O
CVE-2002-0673,1,unauthorized,ADJ,JJ,amod,O
CVE-2002-0673,1,actions,NOUN,NNS,dobj,O
CVE-2002-0673,1,.,PUNCT,.,punct,O
CVE-2007-5240,0,Visual,ADJ,JJ,amod,O
CVE-2007-5240,0,truncation,NOUN,NN,compound,O
CVE-2007-5240,0,vulnerability,NOUN,NN,ROOT,O
CVE-2007-5240,0,in,ADP,IN,prep,O
CVE-2007-5240,0,the,DET,DT,det,O
CVE-2007-5240,0,Java,PROPN,NNP,compound,O
CVE-2007-5240,0,Runtime,PROPN,NNP,compound,O
CVE-2007-5240,0,Environment,PROPN,NNP,pobj,O
CVE-2007-5240,0,in,ADP,IN,prep,O
CVE-2007-5240,0,Sun,PROPN,NNP,compound,O
CVE-2007-5240,0,JDK,PROPN,NNP,pobj,pn
CVE-2007-5240,0,and,CCONJ,CC,cc,O
CVE-2007-5240,0,JRE,PROPN,NNP,conj,pn
CVE-2007-5240,0,6,NUM,CD,nummod,vre
CVE-2007-5240,1,Update,PROPN,NNP,ROOT,update
CVE-2007-5240,1,2,NUM,CD,nummod,update
CVE-2007-5240,1,and,CCONJ,CC,cc,=
CVE-2007-5240,1,earlier,ADV,RBR,conj,<
CVE-2007-5240,1,",",PUNCT,",",punct,sp
CVE-2007-5240,1,JDK,PROPN,NNP,conj,pn
CVE-2007-5240,1,and,CCONJ,CC,cc,O
CVE-2007-5240,1,JRE,PROPN,NNP,conj,pn
CVE-2007-5240,2,5,NUM,CD,nummod,vre
CVE-2007-5240,2,Update,NOUN,NN,ROOT,update
CVE-2007-5240,2,12,NUM,CD,nummod,update
CVE-2007-5240,2,and,CCONJ,CC,cc,=
CVE-2007-5240,2,earlier,ADJ,JJR,conj,<
CVE-2007-5240,3,",",PUNCT,",",punct,sp
CVE-2007-5240,3,SDK,PROPN,NNP,nsubj,pn
CVE-2007-5240,3,and,CCONJ,CC,cc,O
CVE-2007-5240,3,JRE,PROPN,NNP,compound,pn
CVE-2007-5240,3,1.4.2_15,NUM,CD,conj,vre
CVE-2007-5240,3,and,CCONJ,CC,cc,=
CVE-2007-5240,3,earlier,ADV,RBR,conj,<
CVE-2007-5240,3,",",PUNCT,",",punct,sp
CVE-2007-5240,3,and,CCONJ,CC,cc,sp
CVE-2007-5240,3,SDK,PROPN,NNP,conj,pn
CVE-2007-5240,3,and,CCONJ,CC,cc,O
CVE-2007-5240,3,JRE,PROPN,NNP,conj,pn
CVE-2007-5240,3,1.3.1_20,PROPN,NNP,conj,vre
CVE-2007-5240,3,and,CCONJ,CC,cc,=
CVE-2007-5240,3,earlier,ADV,RBR,conj,<
CVE-2007-5240,3,allows,VERB,VBZ,ROOT,O
CVE-2007-5240,3,remote,ADJ,JJ,amod,O
CVE-2007-5240,3,attackers,NOUN,NNS,nsubj,O
CVE-2007-5240,3,to,PART,TO,aux,O
CVE-2007-5240,3,circumvent,VERB,VB,ccomp,O
CVE-2007-5240,3,display,NOUN,NN,dobj,O
CVE-2007-5240,3,of,ADP,IN,prep,O
CVE-2007-5240,3,the,DET,DT,det,O
CVE-2007-5240,3,untrusted,ADJ,JJ,amod,O
CVE-2007-5240,3,-,PUNCT,HYPH,punct,O
CVE-2007-5240,3,code,NOUN,NN,compound,O
CVE-2007-5240,3,warning,NOUN,NN,compound,O
CVE-2007-5240,3,banner,NOUN,NN,pobj,O
CVE-2007-5240,3,by,ADP,IN,prep,O
CVE-2007-5240,3,creating,VERB,VBG,pcomp,O
CVE-2007-5240,3,a,DET,DT,det,O
CVE-2007-5240,3,window,NOUN,NN,dobj,O
CVE-2007-5240,3,larger,ADJ,JJR,advmod,O
CVE-2007-5240,3,than,ADP,IN,prep,O
CVE-2007-5240,3,the,DET,DT,det,O
CVE-2007-5240,3,workstation,NOUN,NN,compound,O
CVE-2007-5240,3,screen,NOUN,NN,pobj,O
CVE-2007-5240,3,.,PUNCT,.,punct,O
CVE-2017-4975,0,An,DET,DT,det,O
CVE-2017-4975,0,issue,NOUN,NN,nsubjpass,O
CVE-2017-4975,0,was,VERB,VBD,auxpass,O
CVE-2017-4975,0,discovered,VERB,VBN,ROOT,O
CVE-2017-4975,0,in,ADP,IN,prep,O
CVE-2017-4975,0,Pivotal,PROPN,NNP,compound,O
CVE-2017-4975,0,PCF,PROPN,NNP,compound,pn
CVE-2017-4975,0,Tile,PROPN,NNP,compound,pn
CVE-2017-4975,0,Generator,PROPN,NNP,compound,pn
CVE-2017-4975,0,versions,NOUN,NNS,pobj,O
CVE-2017-4975,0,prior,ADV,RB,advmod,<
CVE-2017-4975,0,to,ADP,IN,prep,<
CVE-2017-4975,0,6.0.0,NUM,CD,pobj,vre
CVE-2017-4975,0,.,PUNCT,.,punct,O
CVE-2017-4975,1,Tiles,NOUN,NNS,nsubj,O
CVE-2017-4975,1,created,VERB,VBN,acl,O
CVE-2017-4975,1,by,ADP,IN,agent,O
CVE-2017-4975,1,the,DET,DT,det,O
CVE-2017-4975,1,PCF,PROPN,NNP,compound,pn
CVE-2017-4975,1,Tile,PROPN,NNP,compound,pn
CVE-2017-4975,1,Generator,PROPN,NNP,pobj,pn
CVE-2017-4975,1,create,VERB,VBP,ROOT,O
CVE-2017-4975,1,a,DET,DT,det,O
CVE-2017-4975,1,running,VERB,VBG,amod,O
CVE-2017-4975,1,open,ADJ,JJ,amod,O
CVE-2017-4975,1,security,NOUN,NN,compound,O
CVE-2017-4975,1,group,NOUN,NN,dobj,O
CVE-2017-4975,1,that,DET,WDT,nsubj,O
CVE-2017-4975,1,overrides,VERB,VBZ,relcl,O
CVE-2017-4975,1,security,NOUN,NN,compound,O
CVE-2017-4975,1,groups,NOUN,NNS,dobj,O
CVE-2017-4975,1,set,VERB,VBN,acl,O
CVE-2017-4975,1,by,ADP,IN,agent,O
CVE-2017-4975,1,the,DET,DT,det,O
CVE-2017-4975,1,operator,NOUN,NN,pobj,O
CVE-2017-4975,1,.,PUNCT,.,punct,O
CVE-2018-7940,0,Huawei,PROPN,NNP,nmod,O
CVE-2018-7940,0,smart,ADJ,JJ,amod,O
CVE-2018-7940,0,phones,NOUN,NNS,nsubj,O
CVE-2018-7940,0,Mate,VERB,VBP,appos,pn
CVE-2018-7940,0,10,NUM,CD,nummod,pn
CVE-2018-7940,0,and,CCONJ,CC,cc,O
CVE-2018-7940,0,Mate,PROPN,NNP,conj,pn
CVE-2018-7940,0,10,NUM,CD,nummod,pn
CVE-2018-7940,0,Pro,NOUN,NN,nsubj,pn
CVE-2018-7940,0,with,ADP,IN,prep,O
CVE-2018-7940,0,earlier,ADJ,JJR,amod,<
CVE-2018-7940,0,versions,NOUN,NNS,pobj,O
CVE-2018-7940,0,than,ADP,IN,prep,O
CVE-2018-7940,0,8.0.0.129(SP2C00,NUM,CD,pobj,vre
CVE-2018-7940,0,),PUNCT,-RRB-,punct,vre
CVE-2018-7940,0,and,CCONJ,CC,cc,=
CVE-2018-7940,0,earlier,ADJ,JJR,amod,<
CVE-2018-7940,0,versions,NOUN,NNS,conj,O
CVE-2018-7940,0,than,ADP,IN,prep,O
CVE-2018-7940,0,8.0.0.129(SP2C01,NUM,CD,pobj,vre
CVE-2018-7940,0,),PUNCT,-RRB-,punct,vre
CVE-2018-7940,0,have,VERB,VBP,ROOT,O
CVE-2018-7940,0,an,DET,DT,det,O
CVE-2018-7940,0,authentication,NOUN,NN,compound,O
CVE-2018-7940,0,bypass,NOUN,NN,compound,O
CVE-2018-7940,0,vulnerability,NOUN,NN,dobj,O
CVE-2018-7940,0,.,PUNCT,.,punct,O
CVE-2018-7940,1,An,DET,DT,det,O
CVE-2018-7940,1,attacker,NOUN,NN,nsubj,O
CVE-2018-7940,1,with,ADP,IN,prep,O
CVE-2018-7940,1,high,ADJ,JJ,amod,O
CVE-2018-7940,1,privilege,NOUN,NN,pobj,O
CVE-2018-7940,1,obtains,VERB,VBZ,ROOT,O
CVE-2018-7940,1,the,DET,DT,det,O
CVE-2018-7940,1,smart,ADJ,JJ,amod,O
CVE-2018-7940,1,phone,NOUN,NN,dobj,O
CVE-2018-7940,1,and,CCONJ,CC,cc,O
CVE-2018-7940,1,bypass,VERB,VB,conj,O
CVE-2018-7940,1,the,DET,DT,det,O
CVE-2018-7940,1,activation,NOUN,NN,compound,O
CVE-2018-7940,1,function,NOUN,NN,dobj,O
CVE-2018-7940,1,by,ADP,IN,prep,O
CVE-2018-7940,1,some,DET,DT,det,O
CVE-2018-7940,1,specific,ADJ,JJ,amod,O
CVE-2018-7940,1,operations,NOUN,NNS,pobj,O
CVE-2018-7940,1,.,PUNCT,.,punct,O
CVE-2014-0966,0,SQL,NOUN,NN,compound,O
CVE-2014-0966,0,injection,NOUN,NN,compound,O
CVE-2014-0966,0,vulnerability,NOUN,NN,nsubj,O
CVE-2014-0966,0,in,ADP,IN,prep,O
CVE-2014-0966,0,the,DET,DT,det,O
CVE-2014-0966,0,GDS,PROPN,NNP,compound,O
CVE-2014-0966,0,component,NOUN,NN,pobj,O
CVE-2014-0966,0,in,ADP,IN,prep,O
CVE-2014-0966,0,IBM,PROPN,NNP,compound,O
CVE-2014-0966,0,InfoSphere,PROPN,NNP,compound,pn
CVE-2014-0966,0,Master,PROPN,NNP,compound,pn
CVE-2014-0966,0,Data,PROPN,NNP,compound,pn
CVE-2014-0966,0,Management,PROPN,NNP,compound,pn
CVE-2014-0966,0,-,PUNCT,HYPH,punct,O
CVE-2014-0966,0,Collaborative,PROPN,NNP,compound,O
CVE-2014-0966,0,Edition,PROPN,NNP,compound,O
CVE-2014-0966,0,10.x,PROPN,NNP,pobj,vr
CVE-2014-0966,0,and,CCONJ,CC,cc,sp
CVE-2014-0966,0,11.x,NUM,CD,conj,vr
CVE-2014-0966,0,before,ADP,IN,prep,<
CVE-2014-0966,0,11.0-FP5,NUM,CD,pobj,vre
CVE-2014-0966,0,and,CCONJ,CC,cc,O
CVE-2014-0966,0,InfoSphere,PROPN,NNP,compound,pn
CVE-2014-0966,0,Master,PROPN,NNP,compound,pn
CVE-2014-0966,0,Data,PROPN,NNP,compound,pn
CVE-2014-0966,0,Management,PROPN,NNP,compound,pn
CVE-2014-0966,0,Server,PROPN,NNP,conj,pn
CVE-2014-0966,0,for,ADP,IN,prep,pn
CVE-2014-0966,0,Product,PROPN,NNP,compound,pn
CVE-2014-0966,0,Information,PROPN,NNP,compound,pn
CVE-2014-0966,0,Management,PROPN,NNP,pobj,pn
CVE-2014-0966,0,9.x,PROPN,NNP,nummod,vr
CVE-2014-0966,0,through,ADP,IN,prep,<=
CVE-2014-0966,0,11.x,NUM,CD,pobj,vr
CVE-2014-0966,0,before,ADP,IN,prep,<
CVE-2014-0966,0,11.3-IF2,NUM,CD,pobj,vre
CVE-2014-0966,0,allows,VERB,VBZ,ROOT,O
CVE-2014-0966,0,remote,ADJ,JJ,amod,O
CVE-2014-0966,0,authenticated,VERB,VBN,amod,O
CVE-2014-0966,0,users,NOUN,NNS,nsubj,O
CVE-2014-0966,0,to,PART,TO,aux,O
CVE-2014-0966,0,execute,VERB,VB,ccomp,O
CVE-2014-0966,0,arbitrary,ADJ,JJ,amod,O
CVE-2014-0966,0,SQL,NOUN,NN,compound,O
CVE-2014-0966,0,commands,NOUN,NNS,dobj,O
CVE-2014-0966,0,via,ADP,IN,prep,O
CVE-2014-0966,0,unspecified,ADJ,JJ,amod,O
CVE-2014-0966,0,vectors,NOUN,NNS,pobj,O
CVE-2014-0966,0,.,PUNCT,.,punct,O
CVE-2019-1677,0,A,DET,DT,det,O
CVE-2019-1677,0,vulnerability,NOUN,NN,nsubj,O
CVE-2019-1677,0,in,ADP,IN,prep,O
CVE-2019-1677,0,Cisco,PROPN,NNP,compound,O
CVE-2019-1677,0,Webex,PROPN,NNP,compound,pn
CVE-2019-1677,0,Meetings,PROPN,NNPS,pobj,pn
CVE-2019-1677,0,for,ADP,IN,prep,O
CVE-2019-1677,0,Android,PROPN,NNP,pobj,O
CVE-2019-1677,0,could,VERB,MD,aux,O
CVE-2019-1677,0,allow,VERB,VB,ROOT,O
CVE-2019-1677,0,an,DET,DT,det,O
CVE-2019-1677,0,unauthenticated,ADJ,JJ,amod,O
CVE-2019-1677,0,",",PUNCT,",",punct,O
CVE-2019-1677,0,local,ADJ,JJ,amod,O
CVE-2019-1677,0,attacker,NOUN,NN,nsubj,O
CVE-2019-1677,0,to,PART,TO,aux,O
CVE-2019-1677,0,perform,VERB,VB,ccomp,O
CVE-2019-1677,0,a,DET,DT,det,O
CVE-2019-1677,0,cross,ADJ,JJ,subtok,O
CVE-2019-1677,0,-,ADJ,JJ,subtok,O
CVE-2019-1677,0,site,NOUN,NN,amod,O
CVE-2019-1677,0,scripting,NOUN,NN,compound,O
CVE-2019-1677,0,attack,NOUN,NN,dobj,O
CVE-2019-1677,0,against,ADP,IN,prep,O
CVE-2019-1677,0,the,DET,DT,det,O
CVE-2019-1677,0,application,NOUN,NN,pobj,O
CVE-2019-1677,0,.,PUNCT,.,punct,O
CVE-2019-1677,1,The,DET,DT,det,O
CVE-2019-1677,1,vulnerability,NOUN,NN,nsubj,O
CVE-2019-1677,1,is,VERB,VBZ,ROOT,O
CVE-2019-1677,1,due,ADJ,JJ,acomp,O
CVE-2019-1677,1,to,ADP,IN,pcomp,O
CVE-2019-1677,1,insufficient,ADJ,JJ,amod,O
CVE-2019-1677,1,validation,NOUN,NN,pobj,O
CVE-2019-1677,1,of,ADP,IN,prep,O
CVE-2019-1677,1,the,DET,DT,det,O
CVE-2019-1677,1,application,NOUN,NN,compound,O
CVE-2019-1677,1,input,NOUN,NN,compound,O
CVE-2019-1677,1,parameters,NOUN,NNS,pobj,O
CVE-2019-1677,1,.,PUNCT,.,punct,O
CVE-2019-1677,2,An,DET,DT,det,O
CVE-2019-1677,2,attacker,NOUN,NN,nsubj,O
CVE-2019-1677,2,could,VERB,MD,aux,O
CVE-2019-1677,2,exploit,VERB,VB,ROOT,O
CVE-2019-1677,2,this,DET,DT,det,O
CVE-2019-1677,2,vulnerability,NOUN,NN,dobj,O
CVE-2019-1677,2,by,ADP,IN,prep,O
CVE-2019-1677,2,sending,VERB,VBG,pcomp,O
CVE-2019-1677,2,a,DET,DT,det,O
CVE-2019-1677,2,malicious,ADJ,JJ,amod,O
CVE-2019-1677,2,request,NOUN,NN,dobj,O
CVE-2019-1677,2,to,ADP,IN,prep,O
CVE-2019-1677,2,the,DET,DT,det,O
CVE-2019-1677,2,Webex,PROPN,NNP,compound,O
CVE-2019-1677,2,Meetings,PROPN,NNP,compound,O
CVE-2019-1677,2,application,NOUN,NN,pobj,O
CVE-2019-1677,2,through,ADP,IN,prep,O
CVE-2019-1677,2,an,DET,DT,det,O
CVE-2019-1677,2,intent,NOUN,NN,pobj,O
CVE-2019-1677,2,.,PUNCT,.,punct,O
CVE-2019-1677,3,A,DET,DT,det,O
CVE-2019-1677,3,successful,ADJ,JJ,amod,O
CVE-2019-1677,3,exploit,NOUN,NN,nsubj,O
CVE-2019-1677,3,could,VERB,MD,aux,O
CVE-2019-1677,3,allow,VERB,VB,ROOT,O
CVE-2019-1677,3,the,DET,DT,det,O
CVE-2019-1677,3,attacker,NOUN,NN,nsubj,O
CVE-2019-1677,3,to,PART,TO,aux,O
CVE-2019-1677,3,execute,VERB,VB,ccomp,O
CVE-2019-1677,3,script,NOUN,NN,compound,O
CVE-2019-1677,3,code,NOUN,NN,dobj,O
CVE-2019-1677,3,in,ADP,IN,prep,O
CVE-2019-1677,3,the,DET,DT,det,O
CVE-2019-1677,3,context,NOUN,NN,pobj,O
CVE-2019-1677,3,of,ADP,IN,prep,O
CVE-2019-1677,3,the,DET,DT,det,O
CVE-2019-1677,3,Webex,PROPN,NNP,compound,O
CVE-2019-1677,3,Meetings,PROPN,NNP,compound,O
CVE-2019-1677,3,application,NOUN,NN,pobj,O
CVE-2019-1677,3,.,PUNCT,.,punct,O
CVE-2019-1677,4,Versions,NOUN,NNS,nsubjpass,O
CVE-2019-1677,4,prior,ADV,RB,advmod,<
CVE-2019-1677,4,to,ADP,IN,prep,<
CVE-2019-1677,4,11.7.0.236,NUM,CD,pobj,vre
CVE-2019-1677,4,are,VERB,VBP,auxpass,O
CVE-2019-1677,4,affected,VERB,VBN,ROOT,O
CVE-2019-1677,4,.,PUNCT,.,punct,O
CVE-2016-7147,0,Cross,PROPN,NNP,subtok,O
CVE-2016-7147,0,-,NOUN,NN,subtok,O
CVE-2016-7147,0,site,NOUN,NN,compound,O
CVE-2016-7147,0,scripting,NOUN,NN,nsubj,O
CVE-2016-7147,0,(,PUNCT,-LRB-,punct,O
CVE-2016-7147,0,XSS,PROPN,NNP,nmod,O
CVE-2016-7147,0,),PUNCT,-RRB-,punct,O
CVE-2016-7147,0,vulnerability,NOUN,NN,appos,O
CVE-2016-7147,0,in,ADP,IN,prep,O
CVE-2016-7147,0,the,DET,DT,det,O
CVE-2016-7147,0,manage_findResult,PROPN,NNP,compound,O
CVE-2016-7147,0,component,NOUN,NN,pobj,O
CVE-2016-7147,0,in,ADP,IN,prep,O
CVE-2016-7147,0,the,DET,DT,det,O
CVE-2016-7147,0,search,NOUN,NN,compound,O
CVE-2016-7147,0,feature,NOUN,NN,pobj,O
CVE-2016-7147,0,in,ADP,IN,prep,O
CVE-2016-7147,0,Zope,PROPN,NNP,compound,O
CVE-2016-7147,0,ZMI,PROPN,NNP,pobj,O
CVE-2016-7147,0,in,ADP,IN,prep,O
CVE-2016-7147,0,Plone,PROPN,NNP,pobj,pn
CVE-2016-7147,0,before,ADP,IN,prep,<
CVE-2016-7147,0,4.3.12,NUM,CD,pobj,vre
CVE-2016-7147,0,and,CCONJ,CC,cc,sp
CVE-2016-7147,0,5.x,NUM,CD,punct,vr
CVE-2016-7147,0,before,ADP,IN,prep,<
CVE-2016-7147,0,5.0.7,NUM,CD,pobj,vre
CVE-2016-7147,0,allows,VERB,VBZ,ROOT,O
CVE-2016-7147,0,remote,ADJ,JJ,amod,O
CVE-2016-7147,0,attackers,NOUN,NNS,nsubj,O
CVE-2016-7147,0,to,PART,TO,aux,O
CVE-2016-7147,0,inject,VERB,VB,ccomp,O
CVE-2016-7147,0,arbitrary,ADJ,JJ,amod,O
CVE-2016-7147,0,web,NOUN,NN,compound,O
CVE-2016-7147,0,script,NOUN,NN,dobj,O
CVE-2016-7147,0,or,CCONJ,CC,cc,O
CVE-2016-7147,0,HTML,NOUN,NN,conj,O
CVE-2016-7147,0,via,ADP,IN,prep,O
CVE-2016-7147,0,vectors,NOUN,NNS,pobj,O
CVE-2016-7147,0,involving,VERB,VBG,acl,O
CVE-2016-7147,0,double,ADJ,JJ,amod,O
CVE-2016-7147,0,quotes,NOUN,NNS,dobj,O
CVE-2016-7147,0,",",PUNCT,",",punct,O
CVE-2016-7147,0,as,ADP,IN,mark,O
CVE-2016-7147,0,demonstrated,VERB,VBN,advcl,O
CVE-2016-7147,0,by,ADP,IN,agent,O
CVE-2016-7147,0,the,DET,DT,det,O
CVE-2016-7147,0,obj_ids,NOUN,NNS,pobj,O
CVE-2016-7147,0,:,PUNCT,:,punct,O
CVE-2016-7147,0,tokens,NOUN,NNS,compound,O
CVE-2016-7147,0,parameter,VERB,VBP,dobj,O
CVE-2016-7147,0,.,PUNCT,.,punct,O
CVE-2016-7147,1,NOTE,NOUN,NN,ROOT,O
CVE-2016-7147,1,:,PUNCT,:,punct,O
CVE-2016-7147,1,this,DET,DT,det,O
CVE-2016-7147,1,vulnerability,NOUN,NN,nsubj,O
CVE-2016-7147,1,exists,VERB,VBZ,ccomp,O
CVE-2016-7147,1,because,ADP,IN,prep,O
CVE-2016-7147,1,of,ADP,IN,pcomp,O
CVE-2016-7147,1,an,DET,DT,det,O
CVE-2016-7147,1,incomplete,ADJ,JJ,amod,O
CVE-2016-7147,1,fix,NOUN,NN,pobj,O
CVE-2016-7147,1,for,ADP,IN,prep,O
CVE-2016-7147,1,CVE-2016,NOUN,NN,compound,O
CVE-2016-7147,1,-,PUNCT,HYPH,punct,O
CVE-2016-7147,1,7140,NUM,CD,pobj,O
CVE-2016-7147,1,.,PUNCT,.,punct,O
CVE-2016-4739,0,mDNSResponder,X,XX,npadvmod,O
CVE-2016-4739,0,in,ADP,IN,prep,O
CVE-2016-4739,0,Apple,PROPN,NNP,compound,O
CVE-2016-4739,0,OS,PROPN,NNP,compound,pn
CVE-2016-4739,0,X,NOUN,NN,pobj,pn
CVE-2016-4739,0,before,ADP,IN,prep,<
